word,score
piece_of,-0.05218784664972286
waste_of,-0.052046476333894136
warranty_for,-0.05200205736466295
samsung_lcd,-0.05200205736466295
information_on,-0.05200205736466295
yrs,-0.05200205736466295
yrs_warranty,-0.05200205736466295
lcd_tv,-0.05200205736466295
_yrs,-0.05200205736466295
received_any,-0.05200205736466295
any_information,-0.05200205736466295
lcd,-0.05200205736466295
my_samsung,-0.05200205736466295
tv_but,-0.05200205736466295
than,0.05200096247398094
speed,-0.051872491826643316
not_only,0.051851580351618756
card_crashed,-0.05180103739039732
screen_of,-0.05180103739039732
be_really,-0.05180103739039732
after_installation,-0.05180103739039732
the_blue,-0.05180103739039732
careful_with,-0.05180103739039732
system_with,-0.05180103739039732
installation_please,-0.05180103739039732
death,-0.05180103739039732
of_death,-0.05180103739039732
please_be,-0.05180103739039732
crashed_my,-0.05180103739039732
death_after,-0.05180103739039732
crashed,-0.05180103739039732
blue_screen,-0.05180103739039732
really_careful,-0.05180103739039732
your_money,-0.05178468426032136
media,0.051699386921031716
the_price,0.05169495322077754
t_know,-0.051684741958253726
perhaps,-0.05147166574114703
thru,-0.051310635044027254
killer,0.05129732675942758
game,0.051265570182836305
sandisk,0.051144962213164225
is_fantastic,0.05111659517683403
was_too,-0.05110312278428865
psp,0.05107611314571342
as_i,0.051048575191163306
bluetooth,-0.05103011879329704
been_several,-0.05102955768981291
many_bad,-0.05102955768981291
too_many,-0.05102955768981291
discs_in,-0.05102955768981291
opinio,-0.05102955768981291
my_opinio,-0.05102955768981291
t_any,-0.05102955768981291
memorex_blank,-0.05102955768981291
s_that,-0.05102955768981291
bad_discs,-0.05102955768981291
any_good,-0.05102955768981291
pack_there,-0.05102955768981291
each_pack,-0.05102955768981291
amazing,0.0507706119948014
same,-0.05076331505767409
working_after,-0.050716537869561096
bad_quality,-0.050688098700684275
plug,-0.05064139368979339
magellan,-0.0506153792986972
cordless_phone,0.05057933516445475
secure,0.05048659512574396
get_used,0.05035387856469936
my,0.050280873091174266
nothing,-0.050258797949862384
files,-0.05014840484968725
monster,0.05007638131323274
credit_to,-0.05004078395291264
amazon_credited,-0.05004078395291264
_pictures,-0.05004078395291264
pictures_amazon,-0.05004078395291264
a_full,-0.05004078395291264
failed_after,-0.05004078395291264
credited,-0.05004078395291264
full_purchase,-0.05004078395291264
me_with,-0.05004078395291264
account,-0.05004078395291264
card_account,-0.05004078395291264
purchase_price,-0.05004078395291264
credited_me,-0.05004078395291264
1gb_compact,-0.05004078395291264
price_credit,-0.05004078395291264
look_at,-0.05001487112667171
freq,0.049967605961331055
just_stopped,-0.04987709168554169
plasma_tv,0.0498752886324494
plasma,0.0498752886324494
not_happy,-0.049835182220047486
sony_never,0.049813587973879754
disc,-0.049799132993309986
care,0.049791349736968804
thing_sucks,-0.049680723696476886
sucks_i,-0.049680723696476886
support,-0.04955469179781646
cd_player,0.04948880637104261
excelent,0.04941284309362845
i_love,0.04938839656357133
is_fine,0.04937708907097575
good_to,-0.049369328291875014
returning,-0.04936910594962098
but_was,-0.04932333430363471
than_an,-0.04932333430363471
airport,-0.04932333430363471
airport_that,-0.04932333430363471
an_apple,-0.04932333430363471
modem_works,-0.04932333430363471
had_setup,-0.04932333430363471
the_modem,-0.04932333430363471
setup_previousl,-0.04932333430363471
up_much,-0.04932333430363471
much_harder,-0.04932333430363471
harder_than,-0.04932333430363471
apple_airport,-0.04932333430363471
setup_difficult,-0.04932333430363471
previousl,-0.04932333430363471
very_hard,-0.04932333430363471
windows,-0.049283080210422534
this_brand,-0.049259617734816435
time,-0.04923404146566486
printer,0.04919558871861823
disappointing,-0.049090736855670364
sony,0.0489365294012694
when_you,0.048927832202108466
the_job,0.0489014696723661
substandard_product,-0.04881530544232004
adjust,-0.04881530544232004
adjust_to,-0.04881530544232004
avoi,-0.04881530544232004
for_panasonic,-0.04881530544232004
_type,-0.04881530544232004
disappointment,-0.04881530544232004
to_adjust,-0.04881530544232004
panasonic_avoi,-0.04881530544232004
terrible_no,-0.04881530544232004
is_hard,-0.04881530544232004
no_bass,-0.04881530544232004
wiring_is,-0.04881530544232004
type_wiring,-0.04881530544232004
to_substandard,-0.04881530544232004
substandard,-0.04881530544232004
you_need,0.0487256951125189
extremely_uncomfortable,-0.04871683895303485
barely,-0.04863451569143496
you_want,0.04845990836663487
any_problems,0.048313359489200555
unless_you,-0.04823052748610531
unless,-0.04823052748610531
when_i,-0.04813670401554677
dependable,0.04806985750275739
simple,0.04797399398006444
ready_to,-0.047907701991785394
ready,-0.047907701991785394
many,-0.04787125496319879
payment,0.04784479584688234
use_but,0.047836200304300365
off_switch,0.047836200304300365
remote_does,0.047836200304300365
write,-0.047826230475031824
ultra,0.04775099087228724
not_get,-0.04771290776856309
great_value,0.04769975278712729
sure,-0.04735182813088144
then_i,0.04731741846091528
digital,0.04730341530243616
them,0.04728694127642663
parts,-0.047158667306126736
the_parts,-0.047158667306126736
generation,-0.047108927401479414
d,0.047053990655799
basic,0.04702946569351615
caller,0.04701119637409877
worked,0.04684369912019096
expensive,-0.04672151087351417
nothing_good,-0.046677456318302876
is_quite,0.04662327071484204
feature,-0.04660995103517139
it_took,-0.04659828500073849
snap,-0.04657349237564292
awful,-0.0465291728445893
ink_cartridge,0.04651377942540483
you_get,0.046307796414040356
coming,-0.046218990651200595
dlink,-0.04609565803564758
the_perfect,0.046057304029490764
mine,0.04602760093491376
mount,0.0459813129177377
are_not,0.045953290493846846
and_buy,-0.045933065457762434
hate,-0.04576378143371057
i_like,0.04574089511658139
was_very,-0.04573403323287891
clip,-0.04568939457026993
ads,0.04559853004319607
battery_does,0.045584755043907445
the_base,0.045584755043907445
replacement_batteries,0.045584755043907445
few_hours,0.045584755043907445
1b,0.045584755043907445
low_after,0.045584755043907445
1b_cordless,0.045584755043907445
hours_off,0.045584755043907445
perfectly_battery,0.045584755043907445
not_run,0.045584755043907445
batteries_for,0.045584755043907445
run_low,0.045584755043907445
other,0.045538459999691416
give,-0.04549493303247157
_months,-0.045327607931478935
two_months,0.0452697287139754
problems,0.04511100186228438
feel,-0.04500092465876874
is_great,0.044854998283290995
i_use,0.04477881067083751
adorable,0.04470204825938275
too_much,0.04468788094420889
direct,0.04466999702700885
space,0.04466521545441374
bucks,-0.04459537764177007
16x_speed,0.04458650718904167
failed_,0.04458650718904167
them_a,0.04458650718904167
never_failed,0.04458650718904167
dependable_,0.04458650718904167
very_dependable,0.04458650718904167
keeping_up,0.04458650718904167
using_them,0.04458650718904167
error,0.04458650718904167
to_16x,0.04458650718904167
error_free,0.04458650718904167
keeping,0.04458650718904167
for_me,-0.04458397142072683
get_it,-0.044559934801625414
only_thing,0.04449231921669902
product_does,-0.0444085434284708
the_reviews,0.044366204405448154
is_very,-0.044305045217744865
to_write,-0.044303590540690906
line,-0.04428167795394364
spectacular,0.04427249022763459
software,-0.04426477935234911
me_and,-0.04413159566657681
value_for,0.044120772124335475
recommend_it,0.04411765007529433
tinny,-0.044092627140830724
excellent_product,0.04408490146084391
lost,-0.04407881218815708
screen,-0.044071025685569615
my_system,-0.04398289206269682
to_return,-0.04387094093975807
try,-0.043862591707422335
a_while,-0.04385377346224232
as_well,-0.043764578878142515
a_single,0.04373107221173989
single,0.04373107221173989
single_problem,0.04373107221173989
including,0.043562715916220233
i_read,0.04350985506196641
wasted,-0.04350972309826966
wow_i,-0.04350972309826966
wasted_my,-0.04350972309826966
done_research,-0.04350972309826966
more_griffin,-0.04350972309826966
money_no,-0.04350972309826966
ve_done,-0.04350972309826966
research,-0.04350972309826966
griffin,-0.04350972309826966
i_wasted,-0.04350972309826966
griffin_products,-0.04350972309826966
earphones_i,0.04345188848200037
week,-0.043367984279709004
installing,0.04333186567355436
close_to,0.0433220394231011
shows,-0.04330349710480445
comes,-0.04329565417836463
plenty,0.04328092376226307
plenty_of,0.04328092376226307
pc,0.04315075835771531
satisfied,0.043082348082028855
blue,-0.04303693696116892
i_never,-0.04295048518772159
this_was,0.04291555586810945
i_do,-0.04287560113887599
these_things,-0.04284988917791586
be_returned,-0.04278614303980702
returned_due,-0.04278614303980702
wor,-0.04278614303980702
fact_it,-0.04278614303980702
the_fact,-0.04278614303980702
fact,-0.04278614303980702
defective_bluetooth,-0.04278614303980702
bought_had,-0.04278614303980702
not_wor,-0.04278614303980702
way,-0.04278239726483572
just_a,-0.04277689245892655
comes_with,-0.04272981037886721
speedand,-0.04271237772233335
still_selling,-0.04271237772233335
selling,-0.04271237772233335
only_8x,-0.04271237772233335
above,-0.04271237772233335
now_with,-0.04271237772233335
sleeping,-0.04271237772233335
16x_speedand,-0.04271237772233335
is_still,-0.04271237772233335
are_less,-0.04271237772233335
_only,-0.04271237772233335
then_above,-0.04271237772233335
is_sleeping,-0.04271237772233335
_dollars,-0.04271237772233335
selling_then,-0.04271237772233335
8x_speed,-0.04271237772233335
with_16x,-0.04271237772233335
speedand_look,-0.04271237772233335
dollars_now,-0.04271237772233335
dvds_are,-0.04271237772233335
set,-0.04267591452280371
fine_with,0.04264365019719106
unreliable,-0.04261673857832692
reader,-0.042559955974227875
works_well,0.042555892497626285
work_with,-0.04250833805886101
band,-0.04248168055904235
for_something,-0.0424206616975773
headset,0.042364860472939685
headset_is,0.042364860472939685
pen,0.04232008874543455
_sony,-0.04224055688881595
would_highly,0.04222051262688491
like,0.04216309121173345
compact_flash,-0.042148241438406044
items,0.04213223161815453
very_well,0.042100177180864375
couple_of,-0.0420971278889164
box_,-0.0420971278889164
of_weeks,-0.0420971278889164
broke_at,-0.0420971278889164
at_interface,-0.0420971278889164
weeks_use,-0.0420971278889164
wiring_broke,-0.0420971278889164
interface_box,-0.0420971278889164
poor_design,-0.0420971278889164
ordered_it,-0.04206986139949033
side,-0.04205486641431065
a_refund,-0.041988893177556205
no_further,0.04194677865064634
further,0.04194677865064634
look_no,0.04194677865064634
dese,-0.04193714723359767
if_it,-0.04190147724001249
light_duty,-0.04189473577558821
duty,-0.04189473577558821
promised,-0.041884312775458815
as_promised,-0.041884312775458815
4th,0.04183581884980839
the_4th,0.04183581884980839
consistent,0.04183581884980839
my_dvds,0.04183581884980839
ordered_and,0.04183581884980839
ve_ordered,0.04183581884980839
4th_spindle,0.04183581884980839
to_buy,0.041825543183769014
to_get,-0.04163371324492134
planedjust,0.04153292231224929
wattage,0.04153292231224929
carr,0.04153292231224929
voltage,0.04153292231224929
heavy_to,0.04153292231224929
as_planedjust,0.04153292231224929
worked_very,0.04153292231224929
dual_voltage,0.04153292231224929
planedjust_heavy,0.04153292231224929
dual_wattage,0.04153292231224929
voltage_,0.04153292231224929
to_carr,0.04153292231224929
avoid_this,-0.04150160196697395
bought_it,-0.04134963595815163
s_worth,0.041321629146012916
sent,0.04128318302744176
plastic,-0.0412757805908566
reliable,0.041274814678226315
kind,-0.04120865780235156
kind_of,-0.04120865780235156
modem,-0.04120086532033254
gift_card,0.04110244652330948
gift,0.04110244652330948
harder,-0.0410980418536548
information,-0.04108060744277352
included,-0.04106430612099678
they_work,0.04099969816384766
slide,-0.040967331532314716
then_it,-0.04089892155968003
far_they,0.04079557330720599
wont_work,-0.04076175128141271
import_a,-0.04076175128141271
for_windows,-0.04076175128141271
also_import,-0.04076175128141271
wont,-0.04076175128141271
money_down,-0.04076175128141271
cd_,-0.04076175128141271
import,-0.04076175128141271
itunes_for,-0.04076175128141271
the_drai,-0.04076175128141271
a_cd,-0.04076175128141271
drai,-0.04076175128141271
with_itunes,-0.04076175128141271
sin,0.04065872396371681
brain_is,-0.04064147076940751
brain,-0.04064147076940751
beware_shipping,-0.04064147076940751
knew,-0.04064147076940751
shipping_charges,-0.04064147076940751
knew_the,-0.04064147076940751
this_seller,-0.04064147076940751
charges,-0.04064147076940751
sky,-0.04064147076940751
18_to,-0.04064147076940751
computer_brain,-0.04064147076940751
too_good,-0.04064147076940751
ship_these,-0.04064147076940751
sky_high,-0.04064147076940751
charges_sky,-0.04064147076940751
18,-0.04064147076940751
i_knew,-0.04064147076940751
seller_computer,-0.04064147076940751
buying,0.04063870128313048
paid,0.04044583520840024
pairs,-0.040436455738790775
and_got,-0.04030949284158383
batteries,0.040289225900152575
i_just,0.04027966825351516
transmitter,-0.04012882871668111
not_delivered,-0.04009436024814157
arm,-0.04008805500510488
all_work,0.04008703524689262
product_i,0.04008548513354189
here,0.040004057589142133
customer,0.03996441750633413
pleased,0.03986303453187544
garmin_330c,0.03985899947790645
not_be,0.03985899947790645
for_garmin,0.03985899947790645
330c,0.03985899947790645
adapter_can,0.03985899947790645
used_with,0.03985899947790645
wrong_adapter,0.03985899947790645
be_used,0.03985899947790645
them_but,-0.03982868138156562
t_recommend,-0.039671043559020555
others,0.03952305386434844
he,0.03951586513823417
satisfied_customer,0.039510657592217224
with_different,0.03949342492902585
even_in,0.03944436216499539
result,-0.039433389854640316
glad,0.03933277459554181
sandisk_product,-0.039261145361041354
gb_sd,-0.039261145361041354
coolpix_s6,-0.039261145361041354
camera_but,-0.039261145361041354
s6,-0.039261145361041354
nikon,-0.039261145361041354
coolpix,-0.039261145361041354
fuji_and,-0.039261145361041354
this_sd,-0.039261145361041354
sd_would,-0.039261145361041354
product_did,-0.039261145361041354
my_nikon,-0.039261145361041354
s6_camera,-0.039261145361041354
fuji,-0.039261145361041354
nikon_coolpix,-0.039261145361041354
the_fuji,-0.039261145361041354
of_use,-0.03921920454395293
got_this,-0.039203341796941585
what_it,0.03919335417369147
v_adaptor,0.03911224533458505
v,0.03911224533458505
unit_got,0.03911224533458505
unit_and,0.03911224533458505
_v,0.03911224533458505
adaptor,0.03911224533458505
got_new,0.03911224533458505
new_unit,0.03911224533458505
card_is,0.039074412753856896
always_been,0.03902520302280106
flash,0.03898298885668941
epson,0.0389587951731996
days,-0.03888219566907136
the_disk,0.0388340075400622
the_design,0.0388340075400622
top_of,0.0388340075400622
quality_dvd,0.0388340075400622
are_quality,0.0388340075400622
not_care,0.0388340075400622
disk_other,0.0388340075400622
care_for,0.0388340075400622
design_on,0.0388340075400622
great_dvds,0.0388340075400622
for_was,0.0388340075400622
could_not,-0.038730590309649655
only_had,0.038669191193849
have_only,0.038669191193849
duo,0.03864931317028922
memory_stick,0.03864931317028922
things_are,-0.03862183626002294
to_carry,0.038610141882601444
for_free,0.03855703380903293
installation,-0.03854380227330506
well,0.038515455898734244
file,-0.03848925826841018
accessory,0.038473496979510094
for_some,0.03836065555029271
hurt,-0.03833746855438332
this_adapter,0.038298566161931516
connector,-0.03824737299691085
the_connector,-0.03824737299691085
what,0.03823831375978695
keyboard,-0.03822223632809741
this_unit,-0.03820825227978274
price_and,0.03819646282542615
not_hear,-0.03811315386262966
says,0.03799891672779719
worth_the,0.03797139666863612
is_charging,-0.03790398909600835
returned_the,0.03790041812280131
to_set,-0.03784613471361749
cleaner,-0.0378220875095209
now_on,-0.03778105772437645
always_stick,-0.03778105772437645
first_spindle,-0.03778105772437645
replaced_first,-0.03778105772437645
junk_will,-0.03778105772437645
verbatim_from,-0.03778105772437645
from_now,-0.03778105772437645
still_junk,-0.03778105772437645
will_always,-0.03778105772437645
with_verbatim,-0.03778105772437645
spindle_and,-0.03778105772437645
died,-0.03774725442781037
when,-0.037746475499075414
a_built,-0.037703407971390795
built_in,-0.037703407971390795
in_microphone,-0.037703407971390795
per,0.03761187974428108
crappy,-0.037561814838980925
laptop,0.037410866595610374
recommend,0.03740641342825307
broke,-0.03730584501756358
from_other,-0.037234508772467874
_of,-0.03718580700528993
after_about,0.03704901387431339
defective,-0.037042339517992164
how,0.0370307019145958
very_happy,0.036998464462525776
the_cyber,-0.03698399501368819
cyber_home,-0.03698399501368819
cyber,-0.03698399501368819
useless,-0.03693518082465027
no_more,-0.03685782475266903
love_the,0.036836467656573516
just_what,0.036723718241706386
near,0.036663402519601936
of_my,0.03663442494137197
should,0.036600305054965886
to_see,0.03658616571462614
another,0.036549811287568464
my_tungsten,0.03642653663609274
tungsten,0.03642653663609274
installing_it,0.03642653663609274
advertised_have,0.03642653663609274
since_installing,0.03642653663609274
tungsten_t,0.03642653663609274
it_since,0.03642653663609274
lot_of,0.03642400197541195
clean,0.03638616035080685
credit_card,-0.03633996844514281
my_credit,-0.03633996844514281
like_the,0.036330611903582916
worn_out,-0.03632907272753217
worn,-0.03632907272753217
out_within,-0.03632907272753217
wires,-0.036327245540822416
tell_the,-0.036327245540822416
as_best,-0.036327245540822416
bandwidth,-0.036327245540822416
any_kind,-0.036327245540822416
best_as,-0.036327245540822416
it_out,-0.036327245540822416
too_thin,-0.036327245540822416
of_bandwidth,-0.036327245540822416
thin_and,-0.036327245540822416
not_handle,-0.036327245540822416
handle_any,-0.036327245540822416
the_wires,-0.036327245540822416
threw_it,-0.036327245540822416
wires_were,-0.036327245540822416
were_too,-0.036327245540822416
handle,-0.036327245540822416
thin,-0.036327245540822416
threw,-0.036327245540822416
it_doesnt,-0.03631524142481143
doesnt,-0.03631524142481143
before,0.03626015302266818
at_first,-0.03617102248794259
initial,0.036139227265384544
old_mouse,-0.03606265584077995
that_dosent,-0.03606265584077995
works_about,-0.03606265584077995
expensive_for,-0.03606265584077995
work_all,-0.03606265584077995
dosent_work,-0.03606265584077995
and_keyboard,-0.03606265584077995
reinstall,-0.03606265584077995
very_expensive,-0.03606265584077995
dosent,-0.03606265584077995
the_software,-0.03606265584077995
to_reinstall,-0.03606265584077995
the_tim,-0.03606265584077995
you_keep,-0.03606265584077995
reinstall_the,-0.03606265584077995
your_old,-0.03606265584077995
keep_your,-0.03606265584077995
time_be,-0.03606265584077995
be_ready,-0.03606265584077995
have_burned,0.03598848610928905
_then,-0.035986445233433105
8x,-0.03597853245334773
shipping,-0.03596326202691062
dont,-0.035681486777223013
